order_id,customer_id,restaurant_id,order_date,status,total_amount,payment_method
2646,618,154,2023-01-28,Cancelled,134.28,UPI
2647,411,361,2024-01-08,Cancelled,1689.4,UPI
2648,320,112,2023-10-22,Pending,935.78,Credit Card
2649,754,53,2023-10-06,Pending,1640.45,Cash
2650,472,409,2023-12-28,Delivered,1956.52,Cash
2651,218,378,2023-01-30,Pending,106.26,UPI
2652,515,185,2023-05-31,Cancelled,1830.79,Credit Card
2653,928,449,2023-08-29,Pending,1129.13,Credit Card
2654,970,261,2023-08-07,Delivered,196.98,UPI
2655,298,446,2024-09-11,Pending,153.62,Credit Card
2656,212,479,2023-11-17,Cancelled,1540.32,Credit Card
2657,169,467,2023-01-10,Pending,445.4,UPI
2658,802,35,2024-11-14,Pending,729.93,Cash
2659,101,91,2023-03-07,Cancelled,287.44,Credit Card
2660,916,302,2023-01-28,Delivered,1778.76,Cash
2661,236,84,2024-06-10,Cancelled,1882.33,Cash
2662,440,299,2023-11-10,Cancelled,1188.14,Credit Card
2663,15,218,2023-08-26,Delivered,742.21,Credit Card
2664,271,129,2024-11-01,Delivered,1112.67,Credit Card
2665,243,8,2024-08-02,Pending,1777.98,Credit Card
2666,220,308,2023-01-14,Pending,1137.54,Credit Card
2667,575,250,2024-08-31,Delivered,564.27,Credit Card
2668,121,326,2024-01-17,Delivered,800.46,UPI
2669,950,339,2024-08-13,Cancelled,1369.97,Credit Card
2670,717,170,2023-05-03,Pending,913.63,UPI
2671,180,450,2023-04-10,Pending,1610.85,UPI
2672,24,200,2023-08-05,Pending,1415.08,UPI
2673,274,389,2024-11-23,Delivered,1897.09,UPI
2674,645,251,2024-07-15,Cancelled,493.71,UPI
2675,1000,328,2024-03-27,Delivered,752.08,Credit Card
2676,711,326,2023-11-02,Delivered,1554.0,Credit Card
2677,652,460,2023-11-15,Cancelled,1282.72,Cash
2678,56,129,2024-04-21,Pending,1854.21,UPI
2679,1000,460,2024-04-25,Cancelled,1451.09,UPI
2680,511,203,2023-12-23,Delivered,1617.83,Cash
2681,727,52,2023-12-30,Delivered,159.48,Credit Card
2682,104,350,2023-08-28,Cancelled,1439.8,Credit Card
2683,246,438,2024-08-07,Pending,704.45,Credit Card
2684,370,132,2023-09-07,Cancelled,552.7,Cash
2685,571,63,2024-04-22,Delivered,712.68,Credit Card
2686,869,443,2024-05-31,Delivered,1637.89,UPI
2687,47,101,2024-10-30,Cancelled,1519.62,UPI
2688,75,422,2023-07-05,Cancelled,1395.33,Credit Card
2689,51,147,2024-01-13,Pending,1141.28,Credit Card
2690,214,394,2024-05-10,Delivered,894.11,Cash
2691,574,480,2024-03-26,Pending,796.09,Cash
2692,551,192,2024-12-08,Delivered,1755.31,Cash
2693,901,34,2024-10-30,Cancelled,664.47,Cash
2694,614,261,2024-10-22,Delivered,868.05,Cash
2695,543,92,2024-09-01,Cancelled,1326.71,Cash
2696,822,277,2024-04-10,Pending,150.76,UPI
2697,273,346,2023-05-30,Pending,1916.32,Credit Card
2698,129,73,2024-01-21,Cancelled,461.79,UPI
2699,607,326,2023-08-29,Cancelled,970.87,UPI
2700,870,104,2024-10-22,Delivered,822.77,Credit Card
2701,507,161,2024-07-13,Pending,1921.91,Cash
2702,484,287,2023-12-24,Pending,768.74,Cash
2703,239,308,2023-05-31,Cancelled,619.33,UPI
2704,171,214,2024-07-10,Delivered,1246.96,UPI
2705,735,184,2024-04-24,Cancelled,1353.55,Credit Card
2706,615,46,2024-07-26,Pending,1486.1,UPI
2707,745,309,2023-01-18,Cancelled,325.05,Credit Card
2708,547,271,2023-09-01,Pending,1166.52,Cash
2709,552,126,2024-04-02,Cancelled,571.03,Credit Card
2710,481,396,2024-08-20,Delivered,883.31,Cash
2711,964,477,2023-03-18,Cancelled,1596.85,Cash
2712,229,376,2023-02-27,Cancelled,1779.37,UPI
2713,652,198,2023-02-22,Delivered,1764.36,Cash
2714,340,303,2023-08-06,Pending,433.34,UPI
2715,257,42,2024-04-05,Delivered,542.24,Cash
2716,588,54,2023-04-23,Pending,669.26,Credit Card
2717,757,267,2023-09-06,Pending,226.42,UPI
2718,212,139,2023-10-01,Pending,1733.28,UPI
2719,9,404,2024-10-11,Cancelled,312.75,UPI
2720,607,43,2023-09-29,Delivered,1448.85,Cash
2721,538,136,2023-05-15,Pending,952.2,Cash
2722,806,77,2024-03-27,Delivered,852.96,Cash
2723,425,296,2024-02-14,Delivered,109.34,Cash
2724,178,102,2024-09-04,Delivered,106.4,Credit Card
2725,214,194,2023-12-05,Pending,1216.74,Cash
2726,553,186,2023-01-05,Delivered,1496.16,Cash
2727,754,388,2024-02-16,Delivered,254.02,Credit Card
2728,354,500,2023-02-11,Delivered,1073.52,UPI
2729,587,118,2023-01-17,Pending,1729.85,Cash
2730,642,59,2023-08-29,Cancelled,906.89,Cash
2731,887,204,2024-11-16,Cancelled,1938.06,Credit Card
2732,428,333,2023-12-24,Cancelled,849.72,Cash
2733,145,400,2023-12-26,Delivered,478.01,UPI
2734,55,341,2024-07-03,Cancelled,1833.17,Credit Card
2735,318,139,2023-01-24,Delivered,1143.99,UPI
2736,665,458,2023-02-25,Delivered,1792.83,UPI
2737,854,47,2024-07-01,Delivered,509.39,Cash
2738,796,336,2023-07-10,Delivered,1111.36,Cash
2739,126,127,2023-06-08,Cancelled,1422.06,UPI
2740,511,71,2024-02-11,Pending,993.66,UPI
2741,370,269,2024-10-15,Delivered,1608.57,UPI
2742,687,301,2024-08-21,Delivered,1618.96,Cash
2743,723,395,2024-01-14,Cancelled,1558.23,Credit Card
2744,286,51,2024-10-01,Pending,1598.51,Cash
2745,158,483,2023-05-18,Cancelled,465.68,Cash
2746,433,303,2023-05-12,Delivered,328.44,UPI
2747,690,374,2023-11-25,Cancelled,1570.39,Credit Card
2748,763,317,2024-10-03,Delivered,1058.11,Cash
2749,846,194,2024-09-08,Cancelled,564.14,Cash
2750,585,126,2024-03-30,Pending,1049.51,Credit Card
2751,986,454,2023-02-02,Pending,1758.84,Credit Card
2752,60,391,2024-10-01,Cancelled,1917.54,Cash
2753,650,11,2023-05-07,Cancelled,1050.4,Cash
2754,960,92,2023-08-31,Pending,1126.25,Credit Card
2755,292,6,2024-01-20,Cancelled,615.39,Credit Card
2756,175,443,2023-02-20,Pending,1358.99,UPI
2757,593,141,2024-08-30,Delivered,307.35,Credit Card
2758,267,26,2023-07-16,Pending,1850.08,UPI
2759,555,266,2024-10-11,Delivered,1173.61,Cash
2760,245,486,2023-03-23,Cancelled,1245.46,Cash
2761,483,480,2024-03-20,Delivered,255.08,Cash
2762,232,350,2024-06-22,Cancelled,1990.98,Cash
2763,945,269,2023-04-14,Pending,212.95,Credit Card
2764,111,13,2024-07-30,Pending,1400.79,Cash
2765,354,428,2024-02-10,Pending,529.41,Credit Card
2766,755,411,2023-03-27,Cancelled,1560.13,UPI
2767,305,132,2024-08-14,Delivered,217.66,Cash
2768,158,2,2024-01-24,Cancelled,323.02,Credit Card
2769,477,477,2023-01-06,Cancelled,1582.78,UPI
2770,895,236,2023-12-15,Cancelled,1664.23,Credit Card
2771,495,256,2024-07-21,Delivered,1433.59,UPI
2772,368,431,2024-07-10,Pending,1683.48,UPI
2773,702,183,2023-10-15,Pending,1269.57,Credit Card
2774,78,433,2024-08-06,Pending,592.06,UPI
2775,215,42,2023-12-13,Pending,268.35,Cash
2776,705,329,2024-11-24,Delivered,1953.52,Credit Card
2777,402,350,2024-04-05,Delivered,1939.64,Credit Card
2778,259,471,2024-02-21,Pending,435.3,UPI
2779,875,252,2024-05-24,Pending,1616.6,UPI
2780,658,58,2023-09-01,Cancelled,1727.5,UPI
2781,743,133,2023-07-25,Pending,1716.16,Credit Card
2782,681,500,2024-03-20,Delivered,911.13,Credit Card
2783,314,305,2023-06-12,Pending,486.73,UPI
2784,36,200,2023-02-25,Delivered,204.91,Credit Card
2785,577,196,2024-07-08,Pending,1263.26,Credit Card
2786,793,166,2024-09-12,Cancelled,1945.91,UPI
2787,639,440,2023-10-05,Pending,320.04,Cash
2788,308,15,2024-07-15,Cancelled,624.7,UPI
2789,288,248,2023-04-12,Delivered,412.57,Cash
2790,737,10,2024-11-05,Delivered,1517.73,Cash
2791,766,68,2024-09-29,Cancelled,1625.89,Credit Card
2792,46,180,2024-10-23,Cancelled,1426.48,Cash
2793,260,110,2024-12-09,Delivered,1855.32,Credit Card
2794,771,117,2023-02-17,Delivered,653.57,UPI
2795,195,68,2024-06-29,Cancelled,1276.31,UPI
2796,385,318,2024-04-07,Cancelled,1319.45,Credit Card
2797,462,353,2024-01-10,Delivered,1670.85,UPI
2798,861,215,2024-01-15,Cancelled,797.49,UPI
2799,760,434,2024-01-22,Delivered,1964.3,Credit Card
2800,673,447,2024-08-05,Pending,1764.81,Credit Card
2801,896,169,2023-10-19,Pending,833.73,Cash
2802,222,14,2024-06-16,Delivered,1140.86,Credit Card
2803,268,336,2024-12-17,Cancelled,323.26,Cash
2804,245,401,2024-07-25,Delivered,503.99,Cash
2805,225,258,2024-02-03,Pending,167.94,Cash
2806,801,197,2024-01-20,Delivered,1233.0,Credit Card
2807,404,187,2023-11-27,Delivered,1694.83,Cash
2808,780,481,2024-03-31,Delivered,455.18,Cash
2809,858,11,2023-01-05,Cancelled,355.8,UPI
2810,706,349,2024-10-12,Delivered,1013.09,Credit Card
2811,584,274,2024-06-05,Pending,350.04,Credit Card
2812,143,17,2023-02-13,Pending,1548.13,UPI
2813,282,29,2024-02-19,Pending,724.29,UPI
2814,459,140,2023-08-08,Cancelled,121.18,Cash
2815,228,500,2023-11-10,Cancelled,628.38,UPI
2816,259,6,2024-04-09,Pending,1953.01,UPI
2817,950,273,2024-10-31,Delivered,1602.2,UPI
2818,673,119,2024-02-06,Pending,1191.04,UPI
2819,766,40,2024-09-24,Cancelled,1995.71,Cash
2820,105,335,2023-04-10,Cancelled,218.9,Cash
2821,433,164,2023-07-10,Cancelled,421.43,Credit Card
2822,554,152,2023-01-07,Cancelled,1724.73,Credit Card
2823,973,414,2023-02-19,Delivered,1675.56,UPI
2824,197,276,2023-06-02,Cancelled,149.6,Credit Card
2825,984,250,2024-05-23,Cancelled,599.9,UPI
2826,927,66,2024-12-15,Delivered,208.25,Cash
2827,457,102,2023-07-28,Pending,1243.03,Cash
2828,45,49,2024-10-30,Cancelled,1915.96,Cash
2829,17,47,2023-04-02,Delivered,1746.98,Cash
2830,902,349,2024-08-16,Pending,1871.43,UPI
2831,391,363,2024-07-19,Pending,697.38,Credit Card
2832,398,119,2024-07-04,Pending,1939.09,Credit Card
2833,964,203,2023-11-29,Cancelled,1763.05,Credit Card
2834,954,388,2023-08-01,Cancelled,873.59,Cash
2835,993,468,2024-07-25,Pending,1310.92,Cash
2836,712,471,2024-01-16,Pending,1002.99,Credit Card
2837,672,223,2023-09-16,Delivered,1181.51,UPI
2838,435,475,2024-01-29,Delivered,1131.2,UPI
2839,801,461,2024-04-26,Delivered,563.36,UPI
2840,10,452,2024-04-12,Delivered,649.67,UPI
2841,728,383,2023-06-22,Pending,1283.1,Credit Card
2842,558,162,2024-06-01,Cancelled,1360.77,UPI
2843,729,157,2023-04-16,Pending,1599.56,Credit Card
2844,458,44,2024-12-18,Pending,1954.25,Credit Card
2845,153,145,2023-04-22,Delivered,1396.26,UPI
2846,73,212,2023-03-16,Cancelled,1290.76,Cash
2847,263,431,2023-06-09,Cancelled,949.67,UPI
2848,615,377,2024-05-18,Delivered,1799.93,UPI
2849,365,496,2024-04-17,Pending,116.76,UPI
2850,870,84,2024-04-07,Cancelled,632.44,UPI
2851,26,312,2023-05-27,Delivered,1857.93,Cash
2852,616,46,2024-05-31,Delivered,681.31,UPI
2853,614,435,2024-07-19,Cancelled,443.98,Cash
2854,914,295,2024-05-07,Cancelled,1563.44,Cash
2855,781,303,2023-07-14,Delivered,1278.77,Credit Card
2856,539,74,2023-05-02,Pending,178.37,Cash
2857,327,484,2023-03-11,Pending,461.23,UPI
2858,57,250,2024-08-16,Pending,961.22,Cash
2859,951,92,2024-10-15,Pending,154.21,Cash
2860,778,368,2023-10-30,Delivered,638.07,Credit Card
2861,634,46,2024-06-05,Delivered,356.22,Cash
2862,185,176,2024-07-18,Cancelled,884.94,Credit Card
2863,173,121,2023-05-11,Delivered,1379.3,UPI
2864,822,213,2024-11-03,Pending,1252.2,Cash
2865,525,445,2024-09-06,Pending,981.26,Cash
2866,478,31,2023-09-17,Cancelled,467.37,Credit Card
2867,653,248,2023-10-22,Pending,1613.41,Cash
2868,610,232,2023-10-14,Pending,407.31,UPI
2869,964,427,2023-02-19,Delivered,873.01,Credit Card
2870,246,377,2023-12-08,Cancelled,1028.62,UPI
2871,260,366,2024-05-06,Delivered,431.67,UPI
2872,492,167,2023-03-03,Delivered,334.3,Cash
2873,124,157,2024-09-10,Cancelled,228.09,Credit Card
2874,972,103,2024-07-09,Delivered,906.28,Cash
2875,495,348,2023-03-08,Cancelled,1218.46,Cash
2876,556,322,2024-02-11,Cancelled,1914.08,UPI
2877,975,418,2023-10-02,Cancelled,1214.2,Cash
2878,272,251,2024-06-20,Cancelled,1055.27,Credit Card
2879,331,191,2024-04-16,Delivered,974.97,Cash
2880,205,476,2024-05-20,Pending,1987.61,UPI
2881,536,171,2023-06-03,Pending,1393.21,Credit Card
2882,70,77,2023-06-28,Cancelled,1124.0,UPI
2883,611,130,2024-10-27,Delivered,1574.2,Cash
2884,929,447,2023-08-28,Pending,941.6,Cash
2885,596,476,2024-05-22,Delivered,450.31,UPI
2886,657,23,2024-09-18,Pending,1108.57,Cash
2887,460,330,2023-08-11,Cancelled,844.05,Credit Card
2888,13,277,2024-07-16,Cancelled,1867.15,Cash
2889,899,170,2024-09-03,Pending,1430.34,Cash
2890,933,471,2023-02-01,Delivered,1836.44,Credit Card
2891,677,70,2023-06-06,Cancelled,488.97,Credit Card
2892,167,87,2023-02-27,Delivered,1216.78,Cash
2893,654,474,2024-04-16,Cancelled,707.62,Credit Card
2894,697,373,2023-08-09,Delivered,425.01,Credit Card
2895,455,164,2023-09-16,Delivered,1176.0,UPI
2896,878,2,2024-06-18,Delivered,201.55,Cash
2897,872,356,2024-06-23,Delivered,958.69,Cash
2898,728,422,2024-03-23,Cancelled,1372.28,Credit Card
2899,8,380,2023-10-18,Pending,1930.43,Cash
2900,200,232,2024-08-01,Cancelled,1477.9,Credit Card
2901,976,165,2024-04-26,Pending,1063.17,UPI
2902,892,147,2023-05-16,Cancelled,1840.14,Credit Card
2903,461,457,2023-09-20,Cancelled,1082.32,Cash
2904,831,361,2024-08-07,Pending,877.17,Cash
2905,895,442,2024-10-23,Pending,1746.24,UPI
2906,637,127,2024-01-29,Pending,1873.53,UPI
2907,705,424,2024-01-29,Pending,341.38,UPI
2908,576,463,2023-10-02,Cancelled,1872.83,Credit Card
2909,152,266,2024-12-12,Pending,1508.97,Credit Card
2910,691,244,2024-09-17,Delivered,1525.71,Cash
2911,880,343,2023-06-11,Delivered,847.56,Cash
2912,935,466,2023-01-09,Delivered,445.6,Credit Card
2913,723,499,2023-12-24,Pending,349.75,UPI
2914,927,400,2024-04-21,Pending,1930.64,Credit Card
2915,740,64,2024-07-18,Cancelled,940.17,UPI
2916,998,168,2023-07-09,Delivered,350.98,UPI
2917,987,311,2023-01-04,Cancelled,1375.94,Credit Card
2918,759,450,2024-08-17,Pending,444.09,Credit Card
2919,197,80,2024-02-03,Cancelled,161.01,Credit Card
2920,869,260,2023-05-19,Pending,456.52,Credit Card
2921,640,132,2024-12-19,Pending,1089.98,UPI
2922,917,271,2024-09-27,Cancelled,180.59,UPI
2923,480,233,2024-01-24,Pending,1960.29,Cash
2924,438,249,2023-02-11,Pending,869.92,Cash
2925,464,59,2024-08-17,Delivered,223.33,Credit Card
2926,828,113,2023-05-18,Delivered,282.76,UPI
2927,725,45,2023-01-07,Pending,1683.03,Cash
2928,187,349,2023-05-15,Pending,767.54,Cash
2929,597,40,2023-11-27,Pending,1199.01,Cash
2930,836,495,2023-05-17,Pending,121.0,Cash
2931,420,116,2023-11-25,Pending,1686.58,UPI
2932,234,77,2024-06-09,Delivered,1062.82,UPI
2933,508,486,2023-03-18,Delivered,841.96,UPI
2934,963,323,2023-07-28,Pending,1667.45,Credit Card
2935,602,161,2023-07-30,Delivered,115.54,UPI
2936,68,402,2024-10-18,Pending,1285.63,Credit Card
2937,213,309,2023-08-04,Pending,884.78,Cash
2938,170,101,2024-12-09,Cancelled,1045.62,Cash
2939,871,36,2024-07-27,Cancelled,1776.43,UPI
2940,391,398,2023-12-22,Pending,1972.45,UPI
2941,384,191,2023-03-30,Delivered,1160.19,Cash
2942,630,163,2024-12-03,Delivered,151.23,UPI
2943,83,427,2023-11-01,Pending,279.92,UPI
2944,216,384,2023-06-11,Cancelled,594.73,Credit Card
2945,269,210,2024-05-18,Pending,1290.3,UPI
2946,397,272,2023-06-04,Cancelled,1143.28,Cash
2947,805,427,2024-04-19,Pending,858.42,Credit Card
2948,258,309,2023-08-22,Pending,434.27,Cash
2949,792,298,2024-04-12,Delivered,1777.46,UPI
2950,142,46,2024-05-15,Pending,1951.75,Cash
2951,107,54,2024-02-23,Delivered,1152.31,Credit Card
2952,49,173,2024-02-28,Delivered,114.26,Cash
2953,440,183,2023-06-07,Cancelled,1494.42,Credit Card
2954,453,63,2023-03-29,Delivered,1900.92,Cash
2955,581,224,2023-01-01,Delivered,437.97,Cash
2956,910,33,2023-02-16,Delivered,1383.94,Cash
2957,811,91,2024-11-27,Delivered,479.56,Cash
2958,551,378,2024-09-24,Cancelled,178.14,Cash
2959,595,294,2024-10-19,Pending,759.49,Credit Card
2960,966,464,2023-10-17,Delivered,1716.63,Cash
2961,956,231,2023-01-01,Delivered,823.23,UPI
2962,810,18,2023-06-02,Delivered,982.28,UPI
2963,704,297,2024-03-09,Pending,562.12,Cash
2964,451,39,2023-12-02,Pending,1379.71,Cash
2965,543,220,2023-01-13,Delivered,1803.69,Cash
2966,749,402,2023-09-08,Delivered,339.01,Credit Card
2967,553,434,2024-10-11,Pending,1488.72,UPI
2968,255,229,2023-03-27,Pending,953.62,Credit Card
2969,659,172,2024-06-30,Pending,1688.16,UPI
2970,824,124,2023-12-10,Delivered,1431.37,Cash
2971,235,4,2024-09-18,Delivered,1624.84,Cash
2972,159,147,2023-09-14,Pending,1832.26,Cash
2973,226,149,2023-10-06,Delivered,307.03,UPI
2974,17,196,2023-07-01,Cancelled,1086.63,UPI
2975,666,451,2024-01-05,Pending,1363.36,UPI
2976,803,17,2024-10-03,Cancelled,1382.03,UPI
2977,920,30,2024-03-07,Pending,1667.05,Cash
2978,928,275,2024-03-23,Cancelled,1946.22,Credit Card
2979,382,308,2023-05-17,Pending,629.89,Credit Card
2980,870,157,2023-05-30,Delivered,1646.51,Credit Card
2981,369,3,2024-03-06,Pending,193.34,Cash
2982,169,438,2023-05-29,Delivered,1608.99,Credit Card
2983,264,373,2023-03-25,Pending,493.31,Cash
2984,351,208,2024-07-28,Cancelled,1578.7,Credit Card
2985,927,455,2023-10-13,Pending,1182.24,Credit Card
2986,355,399,2023-10-29,Pending,1569.89,Credit Card
2987,220,5,2023-05-29,Delivered,1394.99,UPI
2988,709,284,2024-08-10,Pending,1198.58,Cash
2989,3,387,2024-03-16,Cancelled,1773.04,Credit Card
2990,282,343,2023-08-20,Pending,1405.02,Credit Card
2991,493,231,2024-05-19,Cancelled,1944.69,Credit Card
2992,683,295,2024-03-29,Cancelled,1059.27,Credit Card
2993,891,159,2023-03-21,Delivered,490.58,UPI
2994,419,379,2024-04-29,Cancelled,383.2,Credit Card
2995,125,461,2023-01-11,Pending,653.11,Credit Card
2996,458,34,2023-03-26,Cancelled,1551.16,Cash
2997,686,164,2024-08-30,Pending,688.29,Credit Card
2998,523,38,2024-06-30,Cancelled,973.75,Credit Card
2999,89,420,2023-06-14,Delivered,187.18,Credit Card
3000,824,343,2023-10-07,Cancelled,1954.94,Credit Card
3001,346,358,2023-11-27,Cancelled,510.27,Cash
3002,120,47,2024-12-16,Cancelled,202.53,UPI
3003,884,462,2023-06-20,Pending,1066.85,Cash
3004,361,361,2024-04-28,Delivered,731.61,Cash
3005,43,365,2024-07-21,Pending,1447.15,UPI
3006,632,157,2024-02-09,Cancelled,1600.72,UPI
3007,171,135,2023-04-21,Cancelled,932.49,Credit Card
3008,303,373,2024-12-26,Delivered,1323.23,Cash
3009,885,273,2023-05-17,Cancelled,1797.22,Cash
3010,84,144,2024-02-09,Delivered,477.06,UPI
3011,649,266,2024-06-23,Delivered,1255.69,Cash
3012,398,472,2024-02-19,Cancelled,695.5,Cash
3013,930,257,2024-05-19,Delivered,1464.45,Cash
3014,918,214,2023-06-07,Cancelled,977.32,Credit Card
3015,395,355,2023-11-17,Pending,519.14,Credit Card
3016,468,265,2024-01-30,Delivered,1739.94,Credit Card
3017,958,417,2023-03-06,Delivered,489.73,UPI
3018,770,45,2023-01-29,Cancelled,524.08,Credit Card
3019,430,366,2024-11-09,Cancelled,532.13,UPI
3020,16,23,2023-02-06,Delivered,1689.16,Cash
3021,598,276,2024-10-10,Cancelled,673.93,Credit Card
3022,323,217,2024-07-17,Cancelled,634.48,Credit Card
3023,329,174,2023-08-04,Cancelled,1260.95,Cash
3024,811,95,2024-01-05,Pending,1901.55,Credit Card
3025,956,372,2024-01-23,Delivered,1982.72,Cash
3026,661,222,2024-04-05,Cancelled,1389.03,Credit Card
3027,323,337,2024-10-16,Cancelled,1994.1,Credit Card
3028,134,351,2024-11-25,Pending,484.51,Credit Card
3029,534,118,2023-07-19,Pending,1745.33,UPI
3030,927,468,2023-11-14,Delivered,418.35,Credit Card
3031,577,410,2023-07-05,Cancelled,1827.45,UPI
3032,183,229,2024-05-18,Cancelled,1281.63,Credit Card
3033,757,95,2023-04-03,Cancelled,1092.39,UPI
3034,108,463,2023-09-12,Delivered,186.71,UPI
3035,261,444,2024-02-07,Cancelled,1066.02,UPI
3036,212,336,2023-03-02,Pending,1370.43,Cash
3037,961,297,2023-12-06,Delivered,1432.89,Cash
3038,984,23,2023-01-13,Pending,125.65,UPI
3039,257,387,2023-06-14,Delivered,517.72,Cash
3040,317,119,2024-07-14,Pending,1715.7,Credit Card
3041,373,199,2023-10-13,Delivered,489.9,Credit Card
3042,470,224,2023-06-21,Pending,1794.77,Credit Card
3043,544,137,2023-03-22,Cancelled,1021.4,Credit Card
3044,771,118,2024-08-23,Delivered,613.2,Credit Card
3045,803,233,2023-05-17,Cancelled,606.47,UPI
3046,62,312,2023-02-24,Delivered,1643.62,UPI
3047,793,9,2023-05-11,Cancelled,1467.74,Cash
3048,219,442,2024-09-26,Delivered,1328.37,Credit Card
3049,799,461,2023-09-24,Cancelled,104.24,UPI
3050,717,2,2024-03-06,Pending,1543.27,Cash
3051,194,240,2024-03-07,Cancelled,728.63,UPI
3052,655,126,2023-05-12,Cancelled,1861.5,Cash
3053,515,216,2023-08-19,Pending,1882.84,Cash
3054,427,3,2024-08-13,Delivered,1739.42,UPI
3055,288,272,2024-10-01,Pending,1886.54,Cash
3056,878,258,2023-12-24,Cancelled,235.87,Credit Card
3057,84,33,2024-01-10,Pending,1505.55,UPI
3058,709,175,2024-12-01,Delivered,1629.72,Credit Card
3059,908,360,2024-03-13,Cancelled,328.52,UPI
3060,683,417,2024-03-31,Pending,309.8,Cash
3061,894,466,2024-08-10,Pending,1712.55,Credit Card
3062,168,499,2023-11-10,Cancelled,1276.14,UPI
3063,940,58,2023-02-02,Pending,158.36,Credit Card
3064,145,442,2024-08-24,Pending,1295.79,UPI
3065,831,179,2023-04-24,Cancelled,776.14,Credit Card
3066,566,79,2024-11-12,Cancelled,180.38,UPI
3067,788,451,2023-02-14,Cancelled,1720.21,UPI
3068,942,249,2024-03-20,Cancelled,1789.83,Credit Card
3069,615,170,2024-01-17,Cancelled,758.14,Cash
3070,418,390,2023-06-15,Cancelled,567.28,UPI
3071,960,222,2023-02-28,Pending,771.29,Cash
3072,887,363,2024-03-29,Pending,1489.44,Credit Card
3073,602,311,2023-12-20,Delivered,1406.08,Credit Card
3074,386,222,2024-04-06,Cancelled,648.82,Cash
3075,259,467,2023-08-11,Delivered,1747.84,UPI
3076,255,135,2024-12-15,Delivered,1112.49,Credit Card
3077,977,112,2024-01-20,Delivered,857.33,UPI
3078,862,211,2023-03-11,Delivered,1616.63,UPI
3079,69,239,2023-08-06,Cancelled,1642.55,Cash
3080,499,336,2024-07-29,Delivered,270.05,Cash
3081,207,81,2023-06-18,Delivered,1754.65,Cash
3082,466,376,2023-03-24,Cancelled,262.15,UPI
3083,296,261,2024-07-15,Pending,1774.46,Cash
3084,282,488,2023-04-28,Pending,1740.25,Cash
3085,882,32,2024-05-28,Cancelled,759.69,Credit Card
3086,341,207,2024-06-19,Cancelled,394.06,UPI
3087,339,28,2023-10-10,Delivered,267.01,Credit Card
3088,633,273,2024-09-05,Cancelled,900.01,Credit Card
3089,323,495,2024-08-30,Cancelled,842.45,Credit Card
3090,395,232,2024-07-02,Delivered,1131.4,Cash
3091,904,269,2024-11-21,Cancelled,1704.87,UPI
3092,718,201,2023-03-22,Delivered,1352.0,Credit Card
3093,301,339,2023-10-22,Pending,381.15,Cash
3094,410,141,2024-10-22,Pending,1247.74,UPI
3095,321,432,2023-11-30,Pending,1701.04,UPI
3096,266,81,2024-09-27,Delivered,1290.89,Credit Card
3097,638,103,2023-10-09,Cancelled,1613.78,UPI
3098,448,19,2024-12-12,Delivered,685.45,Cash
3099,95,137,2023-09-01,Delivered,942.97,UPI
